target,year,rank,neighbour,cosine_sim
experience,2023,7,innovative,0.2935
experience,2023,8,boston,0.2925
experience,2023,9,angeles,0.2905
experience,2023,10,engaging,0.29
experience,2023,11,los,0.289
experience,2023,12,educator,0.2868
experience,2024,1,members,0.3272
experience,2024,2,presented,0.3199
experience,2024,3,speculative,0.3193
experience,2024,4,expertise,0.3097
experience,2024,5,particular,0.3085
experience,2024,6,rise,0.3062
experience,2024,7,house,0.3051
experience,2024,8,feedback,0.3042
experience,2024,9,perspective,0.2989
experience,2024,10,principal,0.2967
experience,2024,11,collaborative,0.2869
experience,2024,12,solar,0.2867
experience,2025,1,preservation,0.3222
experience,2025,2,best,0.3214
experience,2025,3,scenarios,0.3158
experience,2025,4,indigenous,0.3132
experience,2025,5,design,0.2973
experience,2025,6,taught,0.2973
experience,2025,7,profession,0.2929
experience,2025,8,wide,0.292
experience,2025,9,urban,0.2913
experience,2025,10,responsibility,0.2912
experience,2025,11,networks,0.2893
experience,2025,12,fellow,0.2882
experience,2026,1,practice,0.3936
experience,2026,2,leed,0.3624
experience,2026,3,design,0.3424
experience,2026,4,human,0.3415
experience,2026,5,prior,0.3259
experience,2026,6,engaged,0.3242
experience,2026,7,worked,0.3195
experience,2026,8,impact,0.319
experience,2026,9,driven,0.3145
experience,2026,10,mass,0.314
experience,2026,11,expertise,0.3113
experience,2026,12,exploring,0.3111
science,2020,1,planning,0.404
science,2020,2,engineering,0.3958
science,2020,3,history,0.3834
science,2020,4,foundation,0.3752
science,2020,5,architecture,0.3742
science,2020,6,art,0.3619
science,2020,7,virginia,0.3595
science,2020,8,preservation,0.3539
science,2020,9,tech,0.3519
science,2020,10,fellow,0.3511
science,2020,11,exploring,0.3465
science,2020,12,humanities,0.346
science,2021,1,engineering,0.4663
science,2021,2,architecture,0.4414
science,2021,3,foundation,0.3547
science,2021,4,technology,0.3389
science,2021,5,principles,0.3357
science,2021,6,published,0.3268
science,2021,7,humanities,0.3194
science,2021,8,ecology,0.319
science,2021,9,scholarship,0.3151
science,2021,10,regional,0.3109
science,2021,11,illinois,0.3108
science,2021,12,inquiry,0.3054
science,2022,1,disciplines,0.4624
science,2022,2,responsibility,0.4441
science,2022,3,content,0.3979
science,2022,4,holds,0.3603
science,2022,5,library,0.3489
science,2022,6,testing,0.3458
science,2022,7,humanities,0.3431
science,2022,8,foundation,0.3395
science,2022,9,comfort,0.3331
science,2022,10,national,0.3327
science,2022,11,passive,0.3314
science,2022,12,addition,0.3288
science,2023,1,central,0.4106
science,2023,2,served,0.3462
science,2023,3,wide,0.3402
science,2023,4,principal,0.3206
science,2023,5,engineering,0.3148
science,2023,6,embodied,0.3102
science,2023,7,technology,0.3035
science,2023,8,architecture,0.3012
science,2023,9,sustainability,0.2999
science,2023,10,discourse,0.2992
science,2023,11,prof,0.297
science,2023,12,societal,0.2956
science,2024,1,assessment,0.355
science,2024,2,oklahoma,0.3329
science,2024,3,particular,0.3308
science,2024,4,san,0.3264
science,2024,5,association,0.3159
science,2024,6,addressing,0.3145
science,2024,7,principles,0.3104
science,2024,8,published,0.3088
science,2024,9,shared,0.3075
science,2024,10,objectives,0.293
science,2024,11,design,0.293
science,2024,12,better,0.2929
science,2025,1,provides,0.3702
science,2025,2,served,0.3649
science,2025,3,tool,0.3456
science,2025,4,historic,0.3338
science,2025,5,holds,0.3311
science,2025,6,house,0.3305
science,2025,7,preservation,0.3299
science,2025,8,intersection,0.329
science,2025,9,san,0.3273
science,2025,10,architecture,0.3244
science,2025,11,advanced,0.3209
science,2025,12,produce,0.3202
science,2026,1,building,0.4484
science,2026,2,technology,0.4176
science,2026,3,performance,0.4004
science,2026,4,holds,0.3945
science,2026,5,sciences,0.3895
science,2026,6,design,0.3662
science,2026,7,sustainable,0.3616
science,2026,8,architecture,0.3524
science,2026,9,technical,0.3444
science,2026,10,architectural,0.3422
science,2026,11,engineering,0.3393
science,2026,12,zero,0.3349
resource,2020,1,extraction,0.4192
resource,2020,2,energy,0.387
resource,2020,3,consumption,0.3668
resource,2020,4,histories,0.3573
resource,2020,5,management,0.3436
resource,2020,6,framework,0.3398
resource,2020,7,regional,0.3372
resource,2020,8,reuse,0.3201
resource,2020,9,sustainable,0.318
resource,2020,10,tech,0.3138
resource,2020,11,think,0.3093
resource,2020,12,experts,0.3074
resource,2021,1,extraction,0.3527
resource,2021,2,management,0.3479
resource,2021,3,population,0.3405
resource,2021,4,workshops,0.3175
resource,2021,5,environmental,0.3155
resource,2021,6,service,0.3138
resource,2021,7,wide,0.3071
resource,2021,8,consumption,0.3052
resource,2021,9,economy,0.3011
resource,2021,10,production,0.2965
resource,2021,11,excellence,0.2962
resource,2021,12,histories,0.2868
resource,2022,1,extraction,0.5948
resource,2022,2,planet,0.4326
resource,2022,3,growth,0.3779
resource,2022,4,consumption,0.3687
resource,2022,5,shared,0.3582
resource,2022,6,fossil,0.352
resource,2022,7,disciplines,0.3453
resource,2022,8,emissions,0.3413
resource,2022,9,recent,0.3376
resource,2022,10,due,0.3285
resource,2022,11,landscapes,0.3284
resource,2022,12,territory,0.3236
resource,2023,1,extraction,0.6349
resource,2023,2,management,0.4358
resource,2023,3,socio,0.4215
resource,2023,4,decisions,0.3902
resource,2023,5,networks,0.3615
resource,2023,6,natural,0.3606
resource,2023,7,politics,0.3506
resource,2023,8,river,0.3492
resource,2023,9,infrastructural,0.3488
resource,2023,10,power,0.3401
resource,2023,11,modeling,0.3352
resource,2023,12,multiple,0.329
resource,2024,1,extraction,0.5305
resource,2024,2,passive,0.4124
resource,2024,3,global,0.4098
resource,2024,4,energy,0.3634
resource,2024,5,labor,0.3599
resource,2024,6,architectural,0.3536
resource,2024,7,exploration,0.3458
resource,2024,8,assessment,0.3342
resource,2024,9,critical,0.3292
resource,2024,10,tech,0.319
resource,2024,11,growth,0.3134
resource,2024,12,deep,0.3095
resource,2025,1,extraction,0.6126
resource,2025,2,infrastructural,0.4078
resource,2025,3,socio,0.3648
resource,2025,4,responsibility,0.3518
resource,2025,5,critically,0.3424
resource,2025,6,weather,0.3365
resource,2025,7,session,0.327
resource,2025,8,consumption,0.3213
resource,2025,9,great,0.3151
resource,2025,10,response,0.3146
resource,2025,11,possible,0.3125
resource,2025,12,comprehensive,0.3108
resource,2026,1,experts,0.3814
resource,2026,2,extraction,0.3697
resource,2026,3,mapping,0.3682
resource,2026,4,action,0.3516
resource,2026,5,ethical,0.3424
resource,2026,6,next,0.3333
resource,2026,7,management,0.3263
resource,2026,8,order,0.3247
resource,2026,9,industrial,0.3205
resource,2026,10,political,0.309
resource,2026,11,material,0.3052
resource,2026,12,vulnerable,0.3014
data,2020,1,analyze,0.3873
data,2020,2,mapping,0.3742
data,2020,3,tools,0.3644
data,2020,4,online,0.3561
data,2020,5,access,0.348
data,2020,6,thermal,0.341
data,2020,7,techniques,0.3375
data,2020,8,multiple,0.3249
data,2020,9,exploration,0.3148
data,2020,10,representation,0.3134
data,2020,11,modeling,0.3127
data,2020,12,maps,0.3097
data,2021,1,driven,0.4379
data,2021,2,mapping,0.3472
data,2021,3,modeling,0.3443
data,2021,4,scientific,0.3318
data,2021,5,socio,0.3289
data,2021,6,travel,0.3169
data,2021,7,identify,0.3121
data,2021,8,visual,0.3097
data,2021,9,exploration,0.309
data,2021,10,concepts,0.3064
data,2021,11,population,0.3058
data,2021,12,experiences,0.304
data,2022,1,driven,0.444
data,2022,2,analyze,0.4224
data,2022,3,modeling,0.4143
data,2022,4,able,0.3977
data,2022,5,zero,0.3737
data,2022,6,narratives,0.3679
data,2022,7,frameworks,0.3672
data,2022,8,necessary,0.3645
data,2022,9,set,0.3597
data,2022,10,mapping,0.3525
data,2022,11,tool,0.3496
data,2022,12,component,0.3452
data,2023,1,simulation,0.4292
data,2023,2,neighborhood,0.3904
data,2023,3,driven,0.3773
data,2023,4,management,0.373
data,2023,5,thermal,0.341
data,2023,6,available,0.3406
data,2023,7,map,0.3392
data,2023,8,sources,0.3349
data,2023,9,problem,0.3341
data,2023,10,leadership,0.3272
data,2023,11,tech,0.3218
data,2023,12,discipline,0.3216
data,2024,1,maps,0.4098
data,2024,2,fossil,0.4022
data,2024,3,oil,0.3846
data,2024,4,integration,0.3649
data,2024,5,infrastructures,0.3277
data,2024,6,means,0.3132
data,2024,7,economy,0.3117
data,2024,8,point,0.3095
data,2024,9,creative,0.3042
data,2024,10,neighborhoods,0.303
data,2024,11,simulation,0.3022
data,2024,12,directly,0.2957
data,2025,1,weather,0.3825
data,2025,2,inform,0.3648
data,2025,3,reality,0.33
data,2025,4,decisions,0.3258
data,2025,5,better,0.3167
data,2025,6,historic,0.3166
data,2025,7,neighborhoods,0.3159
data,2025,8,testing,0.3143
data,2025,9,integration,0.3129
data,2025,10,contexts,0.3023
data,2025,11,extreme,0.2986
data,2025,12,maps,0.298
data,2026,1,november,0.3838
data,2026,2,centers,0.3822
data,2026,3,radical,0.3266
data,2026,4,concepts,0.3038
data,2026,5,simulation,0.2985
data,2026,6,narratives,0.2973
data,2026,7,policy,0.2968
data,2026,8,become,0.2956
data,2026,9,population,0.2918
data,2026,10,growth,0.291
data,2026,11,maps,0.2825
data,2026,12,regional,0.2824
health,2020,1,harvard,0.4154
health,2020,2,equitable,0.3989
health,2020,3,simulation,0.37
health,2020,4,public,0.3491
health,2020,5,virtual,0.346
health,2020,6,social,0.3364
health,2020,7,science,0.3361
health,2020,8,system,0.3337
health,2020,9,sciences,0.3304
health,2020,10,comfort,0.3295
health,2020,11,justice,0.329
health,2020,12,holds,0.327
health,2021,1,community,0.3808
health,2021,2,opportunities,0.3782
health,2021,3,emerging,0.3581
health,2021,4,scenarios,0.3557
health,2021,5,comfort,0.3518
health,2021,6,neighborhood,0.3508
health,2021,7,broader,0.3508
health,2021,8,body,0.3489
health,2021,9,particularly,0.3482
health,2021,10,public,0.3421
health,2021,11,territory,0.3412
health,2021,12,prof,0.3269
health,2022,1,designs,0.4313
health,2022,2,decisions,0.4253
health,2022,3,intersection,0.4223
health,2022,4,prof,0.4095
health,2022,5,equity,0.4035
health,2022,6,justice,0.3959
health,2022,7,mitigation,0.3535
health,2022,8,excellence,0.3372
health,2022,9,advance,0.3363
health,2022,10,human,0.3356
health,2022,11,deep,0.3303
health,2022,12,ethics,0.3291
health,2023,1,equity,0.3917
health,2023,2,vulnerable,0.3769
health,2023,3,societal,0.3638
health,2023,4,reality,0.3507
health,2023,5,emphasis,0.3473
health,2023,6,collective,0.3406
health,2023,7,concerns,0.3305
health,2023,8,policies,0.3281
health,2023,9,technologies,0.3241
health,2023,10,areas,0.3234
health,2023,11,miami,0.3195
health,2023,12,patterns,0.3101
health,2024,1,impacts,0.3592
health,2024,2,human,0.3532
health,2024,3,modern,0.3517
health,2024,4,preservation,0.3447
health,2024,5,simulation,0.339
health,2024,6,patterns,0.3195
health,2024,7,thermal,0.3144
health,2024,8,problems,0.3037
health,2024,9,response,0.3021
health,2024,10,organizations,0.3015
health,2024,11,heat,0.2994
health,2024,12,ecological,0.2978
health,2025,1,population,0.4582
health,2025,2,book,0.3582
health,2025,3,effects,0.3576
health,2025,4,public,0.3468
health,2025,5,better,0.3448
health,2025,6,quality,0.3369
health,2025,7,worked,0.3293
health,2025,8,teams,0.3231
health,2025,9,infrastructural,0.3174
health,2025,10,consumption,0.3171
health,2025,11,concerns,0.3093
health,2025,12,institutional,0.3079
health,2026,1,equity,0.5885
health,2026,2,environmental,0.4223
health,2026,3,climate,0.4007
health,2026,4,responsive,0.3941
health,2026,5,human,0.3886
health,2026,6,justice,0.3819
health,2026,7,social,0.3611
health,2026,8,food,0.3526
health,2026,9,quality,0.3524
health,2026,10,particularly,0.3464
health,2026,11,change,0.3452
health,2026,12,policy,0.339
resilience,2020,1,city,0.3724
resilience,2020,2,risk,0.35
resilience,2020,3,begin,0.3466
resilience,2020,4,expertise,0.346
resilience,2020,5,scenarios,0.3404
resilience,2020,6,designed,0.3231
resilience,2020,7,climate,0.3224
resilience,2020,8,response,0.3184
resilience,2020,9,identify,0.3171
resilience,2020,10,mitigation,0.3168
resilience,2020,11,coastal,0.3161
resilience,2020,12,organizations,0.3136
resilience,2021,1,communities,0.4016
resilience,2021,2,urban,0.3867
resilience,2021,3,equity,0.3755
resilience,2021,4,island,0.3667
resilience,2021,5,vulnerable,0.347
resilience,2021,6,speculative,0.3427
resilience,2021,7,best,0.338
resilience,2021,8,heat,0.3377
resilience,2021,9,community,0.3346
resilience,2021,10,reality,0.3324
resilience,2021,11,levels,0.3298
resilience,2021,12,zero,0.3238
resilience,2022,1,coastal,0.5269
resilience,2022,2,adaptation,0.4821
resilience,2022,3,short,0.4519
resilience,2022,4,sea,0.3992
resilience,2022,5,ethical,0.3928
resilience,2022,6,miami,0.3903
resilience,2022,7,focused,0.3858
resilience,2022,8,goal,0.3808
resilience,2022,9,play,0.3772
resilience,2022,10,virginia,0.3721
resilience,2022,11,larger,0.3676
resilience,2022,12,frameworks,0.3625
resilience,2023,1,risk,0.4249
resilience,2023,2,experts,0.4244
resilience,2023,3,coastal,0.4243
resilience,2023,4,mitigation,0.4023
resilience,2023,5,washington,0.388
resilience,2023,6,frameworks,0.3642
resilience,2023,7,multi,0.3553
resilience,2023,8,concerns,0.3501
resilience,2023,9,sustainability,0.3422
resilience,2023,10,urban,0.3362
resilience,2023,11,scenarios,0.3345
resilience,2023,12,efforts,0.3326
resilience,2024,1,adaptation,0.4158
resilience,2024,2,species,0.3565
resilience,2024,3,coastal,0.3304
resilience,2024,4,principles,0.3296
resilience,2024,5,face,0.328
resilience,2024,6,island,0.3234
resilience,2024,7,solar,0.322
resilience,2024,8,profession,0.316
resilience,2024,9,equity,0.3072
resilience,2024,10,efforts,0.3028
resilience,2024,11,integrating,0.3017
resilience,2024,12,whose,0.3012
resilience,2025,1,adaptation,0.517
resilience,2025,2,integrating,0.3507
resilience,2025,3,assessment,0.3284
resilience,2025,4,politics,0.3247
resilience,2025,5,interior,0.3232
resilience,2025,6,examine,0.3101
resilience,2025,7,comprehensive,0.3086
resilience,2025,8,sea,0.3061
resilience,2025,9,migration,0.3053
resilience,2025,10,societal,0.2981
resilience,2025,11,designer,0.2974
resilience,2025,12,recent,0.2946
resilience,2026,1,community,0.4924
resilience,2026,2,adaptation,0.4714
resilience,2026,3,equity,0.4712
resilience,2026,4,networks,0.4005
resilience,2026,5,mitigation,0.3939
resilience,2026,6,neighborhood,0.3938
resilience,2026,7,vulnerable,0.3934
resilience,2026,8,climate,0.3798
resilience,2026,9,zero,0.3599
resilience,2026,10,ethical,0.3555
resilience,2026,11,sustainability,0.3553
resilience,2026,12,communities,0.3486
economic,2020,1,social,0.5539
economic,2020,2,political,0.4951
economic,2020,3,socio,0.4646
economic,2020,4,cultural,0.4153
economic,2020,5,economy,0.3899
economic,2020,6,societal,0.3823
economic,2020,7,impacts,0.3579
economic,2020,8,environmental,0.3556
economic,2020,9,industry,0.339
economic,2020,10,prior,0.3251
economic,2020,11,perspectives,0.3248
economic,2020,12,historical,0.3227
economic,2021,1,political,0.5828
economic,2021,2,social,0.535
economic,2021,3,socio,0.4443
economic,2021,4,growth,0.3797
economic,2021,5,economy,0.3236
economic,2021,6,cultural,0.3215
economic,2021,7,politics,0.3128
economic,2021,8,population,0.3104
economic,2021,9,carbon,0.3035
economic,2021,10,ecological,0.3031
economic,2021,11,neighborhoods,0.3002
economic,2021,12,maps,0.2941
economic,2022,1,political,0.5149
economic,2022,2,social,0.4987
economic,2022,3,socio,0.4971
economic,2022,4,vernacular,0.4121
economic,2022,5,organizations,0.3828
economic,2022,6,lens,0.3729
economic,2022,7,ethics,0.371
economic,2022,8,environmental,0.3674
economic,2022,9,teams,0.3641
economic,2022,10,patterns,0.3558
economic,2022,11,required,0.3551
economic,2022,12,larger,0.3518
economic,2023,1,political,0.4138
economic,2023,2,creating,0.3581
economic,2023,3,socio,0.3573
economic,2023,4,west,0.3487
economic,2023,5,decisions,0.3322
economic,2023,6,consumption,0.3312
economic,2023,7,power,0.3289
economic,2023,8,structures,0.3253
economic,2023,9,scales,0.3253
economic,2023,10,driven,0.3241
economic,2023,11,technical,0.3234
economic,2023,12,groups,0.3177
economic,2024,1,social,0.3979
economic,2024,2,growth,0.3962
economic,2024,3,published,0.3693
economic,2024,4,economy,0.35
economic,2024,5,population,0.3429
economic,2024,6,cultural,0.3426
economic,2024,7,section,0.3417
economic,2024,8,air,0.3374
economic,2024,9,institutional,0.335
economic,2024,10,impact,0.3335
economic,2024,11,impacts,0.3285
economic,2024,12,environmental,0.3158
economic,2025,1,social,0.5624
economic,2025,2,growth,0.3881
economic,2025,3,socio,0.3863
economic,2025,4,consumption,0.3683
economic,2025,5,waste,0.3243
economic,2025,6,political,0.3192
economic,2025,7,earth,0.3188
economic,2025,8,technological,0.318
economic,2025,9,sciences,0.3155
economic,2025,10,whose,0.3141
economic,2025,11,cultural,0.3098
economic,2025,12,mitigation,0.3051
economic,2026,1,social,0.5021
economic,2026,2,environmental,0.4884
economic,2026,3,socio,0.4865
economic,2026,4,political,0.4455
economic,2026,5,contexts,0.423
economic,2026,6,policy,0.413
economic,2026,7,explore,0.3855
economic,2026,8,houston,0.3851
economic,2026,9,performance,0.3741
economic,2026,10,shape,0.3625
economic,2026,11,ecologies,0.3602
economic,2026,12,decisions,0.3599
texas,2020,1,tech,0.5031
texas,2020,2,west,0.4279
texas,2020,3,harvard,0.3597
texas,2020,4,contemporary,0.3572
texas,2020,5,florida,0.3539
texas,2020,6,landscapes,0.3505
texas,2020,7,organized,0.3463
texas,2020,8,association,0.3413
texas,2020,9,schools,0.34
texas,2020,10,territory,0.3385
texas,2020,11,hoyne,0.3346
texas,2020,12,temple,0.3342
texas,2021,1,illinois,0.3996
texas,2021,2,served,0.3472
texas,2021,3,educator,0.3319
texas,2021,4,tech,0.3308
texas,2021,5,humanities,0.3301
texas,2021,6,explores,0.3182
texas,2021,7,houston,0.3128
texas,2021,8,library,0.3124
texas,2021,9,produce,0.3114
texas,2021,10,growth,0.3093
texas,2021,11,futures,0.2979
texas,2021,12,conference,0.2937
texas,2022,1,tech,0.4613
texas,2022,2,extraction,0.4507
texas,2022,3,scholarship,0.3958
texas,2022,4,island,0.3882
texas,2022,5,architecture,0.3845
texas,2022,6,october,0.362
texas,2022,7,harvard,0.359
texas,2022,8,schools,0.3531
texas,2022,9,anthropocene,0.3446
texas,2022,10,material,0.3434
texas,2022,11,california,0.3416
texas,2022,12,construction,0.3366
texas,2023,1,tech,0.6442
texas,2023,2,west,0.4115
texas,2023,3,allow,0.3571
texas,2023,4,indigenous,0.3496
texas,2023,5,miami,0.3396
texas,2023,6,awarded,0.3385
texas,2023,7,levels,0.335
texas,2023,8,post,0.3246
texas,2023,9,museum,0.3184
texas,2023,10,data,0.3136
texas,2023,11,land,0.3098
texas,2023,12,fossil,0.3048
texas,2024,1,west,0.7392
texas,2024,2,oil,0.5207
texas,2024,3,tech,0.4577
texas,2024,4,component,0.4512
texas,2024,5,visual,0.3972
texas,2024,6,broader,0.3958
texas,2024,7,societal,0.3924
texas,2024,8,strong,0.3492
texas,2024,9,engagement,0.3456
texas,2024,10,integration,0.3455
texas,2024,11,profession,0.3426
texas,2024,12,objectives,0.3313
texas,2025,1,west,0.7932
texas,2025,2,oil,0.5698
texas,2025,3,post,0.4247
texas,2025,4,gulf,0.4116
texas,2025,5,component,0.4106
texas,2025,6,tech,0.3919
texas,2025,7,temple,0.3755
texas,2025,8,hoyne,0.3709
texas,2025,9,deep,0.366
texas,2025,10,houston,0.3623
texas,2025,11,organizations,0.3612
texas,2025,12,socio,0.3589
texas,2026,1,west,0.4765
texas,2026,2,houston,0.4502
texas,2026,3,architecture,0.4071
texas,2026,4,san,0.3962
texas,2026,5,region,0.3655
texas,2026,6,served,0.3578
texas,2026,7,oil,0.3576
texas,2026,8,tech,0.3422
texas,2026,9,teaches,0.3368
texas,2026,10,mexico,0.3358
texas,2026,11,illinois,0.3354
texas,2026,12,california,0.3339
nature,2020,1,human,0.3203
nature,2020,2,frameworks,0.3093
nature,2020,3,territory,0.3029
nature,2020,4,making,0.3005
nature,2020,5,applied,0.2893
nature,2020,6,exploration,0.2892
nature,2020,7,maps,0.2838
nature,2020,8,critically,0.281
nature,2020,9,simulation,0.2791
nature,2020,10,narrative,0.2782
nature,2020,11,adaptive,0.278
nature,2020,12,look,0.2775
nature,2021,1,territory,0.3202
nature,2021,2,human,0.319
nature,2021,3,inform,0.3127
nature,2021,4,island,0.3097
nature,2021,5,think,0.3039
nature,2021,6,adaptation,0.3035
nature,2021,7,representation,0.3019
nature,2021,8,ethical,0.2997
nature,2021,9,broader,0.2927
nature,2021,10,radical,0.292
nature,2021,11,harvard,0.2911
nature,2021,12,ability,0.2889
nature,2022,1,contribute,0.3608
nature,2022,2,species,0.346
nature,2022,3,opportunities,0.3453
nature,2022,4,structural,0.3242
nature,2022,5,forms,0.3216
nature,2022,6,decisions,0.3173
nature,2022,7,inquiry,0.3167
nature,2022,8,passive,0.3156
nature,2022,9,major,0.3087
nature,2022,10,face,0.3085
nature,2022,11,multi,0.3073
nature,2022,12,narratives,0.3021
nature,2023,1,advance,0.3588
nature,2023,2,planet,0.3501
nature,2023,3,ethical,0.3121
nature,2023,4,question,0.3111
nature,2023,5,food,0.3097
nature,2023,6,perspective,0.3084
nature,2023,7,produce,0.3066
nature,2023,8,technologies,0.3045
nature,2023,9,modeling,0.2961
nature,2023,10,intersection,0.2955
nature,2023,11,technological,0.2943
nature,2023,12,media,0.2886
nature,2024,1,activities,0.356
nature,2024,2,scenarios,0.3329
nature,2024,3,innovative,0.3147
nature,2024,4,larger,0.3145
nature,2024,5,river,0.3029
nature,2024,6,intersection,0.296
nature,2024,7,natural,0.2955
nature,2024,8,place,0.2948
nature,2024,9,content,0.2941
nature,2024,10,thermal,0.2929
nature,2024,11,ethics,0.2915
nature,2024,12,interior,0.2912
nature,2025,1,play,0.3558
nature,2025,2,begin,0.3547
nature,2025,3,species,0.339
nature,2025,4,creating,0.3187
nature,2025,5,socio,0.3186
nature,2025,6,neighborhood,0.3127
nature,2025,7,adaptation,0.3099
nature,2025,8,coastal,0.3015
nature,2025,9,experts,0.3012
nature,2025,10,provides,0.2953
nature,2025,11,disciplines,0.2946
nature,2025,12,florida,0.2916
nature,2026,1,major,0.3449
nature,2026,2,explore,0.3235
nature,2026,3,mitigation,0.3152
nature,2026,4,emphasis,0.305
nature,2026,5,economic,0.3044
nature,2026,6,regions,0.3019
nature,2026,7,natural,0.3011
nature,2026,8,analyze,0.2971
nature,2026,9,culture,0.2945
nature,2026,10,innovative,0.2943
nature,2026,11,technology,0.2929
nature,2026,12,perspective,0.2855
current,2020,1,solutions,0.3711
current,2020,2,effects,0.3665
current,2020,3,comfort,0.3517
current,2020,4,goals,0.3488
current,2020,5,historical,0.3217
current,2020,6,city,0.3204
current,2020,7,tool,0.3197
current,2020,8,allow,0.307
current,2020,9,quality,0.3057
current,2020,10,policy,0.3051
current,2020,11,design,0.3023
current,2020,12,sustainable,0.2946
current,2021,1,explores,0.3674
current,2021,2,better,0.3497
current,2021,3,profession,0.3417
current,2021,4,modern,0.3413
current,2021,5,changing,0.3392
current,2021,6,infrastructural,0.338
current,2021,7,efforts,0.3331
current,2021,8,scientific,0.3285
current,2021,9,design,0.3191
current,2021,10,lead,0.315
current,2021,11,house,0.3126
current,2021,12,social,0.3125
current,2022,1,living,0.3771
current,2022,2,reuse,0.3731
current,2022,3,without,0.366
current,2022,4,passive,0.3643
current,2022,5,anthropocene,0.3559
current,2022,6,analyze,0.3497
current,2022,7,library,0.3475
current,2022,8,relevant,0.3301
current,2022,9,planet,0.3239
current,2022,10,larger,0.3069
current,2022,11,miami,0.306
current,2022,12,chair,0.3043
current,2023,1,policies,0.3423
current,2023,2,investigate,0.3283
current,2023,3,disciplinary,0.3091
current,2023,4,industry,0.3056
current,2023,5,mapping,0.3029
current,2023,6,opportunities,0.2992
current,2023,7,discipline,0.2987
current,2023,8,contemporary,0.2953
current,2023,9,extreme,0.2934
current,2023,10,radical,0.2903
current,2023,11,power,0.2849
current,2023,12,mitigation,0.2843
current,2024,1,teaches,0.3522
current,2024,2,online,0.3329
current,2024,3,lead,0.3258
current,2024,4,fellow,0.3136
current,2024,5,intersection,0.3119
current,2024,6,boston,0.3109
current,2024,7,book,0.3089
current,2024,8,particularly,0.2987
current,2024,9,response,0.295
current,2024,10,addition,0.2922
current,2024,11,alternative,0.2912
current,2024,12,agency,0.2907
current,2025,1,larger,0.3923
current,2025,2,map,0.3882
current,2025,3,aims,0.3671
current,2025,4,adaptation,0.3513
current,2025,5,experts,0.3426
current,2025,6,primary,0.3162
current,2025,7,worked,0.3133
current,2025,8,policies,0.3098
current,2025,9,concerns,0.3029
current,2025,10,past,0.2979
current,2025,11,short,0.297
current,2025,12,neighborhood,0.2959
current,2026,1,necessary,0.3393
current,2026,2,examine,0.3384
current,2026,3,sustainable,0.3179
current,2026,4,several,0.3066
current,2026,5,natural,0.3052
current,2026,6,past,0.3038
current,2026,7,excellence,0.3034
current,2026,8,growth,0.3023
current,2026,9,culture,0.2981
current,2026,10,modern,0.2965
current,2026,11,book,0.2963
current,2026,12,los,0.296
