target,year,rank,neighbour,cosine_sim
experience,2023,10,excellence,0.2895
experience,2023,11,architect,0.2882
experience,2023,12,engagement,0.288
experience,2024,1,design,0.3584
experience,2024,2,members,0.323
experience,2024,3,rise,0.3223
experience,2024,4,speculative,0.3213
experience,2024,5,perspective,0.3145
experience,2024,6,collaborative,0.3144
experience,2024,7,teaches,0.3097
experience,2024,8,presented,0.3089
experience,2024,9,principal,0.3087
experience,2024,10,educator,0.3056
experience,2024,11,integrating,0.3041
experience,2024,12,expertise,0.2972
experience,2025,1,design,0.3343
experience,2025,2,best,0.3255
experience,2025,3,taught,0.3248
experience,2025,4,institutional,0.3051
experience,2025,5,expertise,0.3039
experience,2025,6,scenarios,0.302
experience,2025,7,networks,0.2937
experience,2025,8,preservation,0.2915
experience,2025,9,responsibility,0.2911
experience,2025,10,principal,0.2801
experience,2025,11,meet,0.2789
experience,2025,12,active,0.2787
experience,2026,1,practice,0.3715
experience,2026,2,impact,0.36
experience,2026,3,human,0.3575
experience,2026,4,mass,0.349
experience,2026,5,expertise,0.3441
experience,2026,6,leed,0.3286
experience,2026,7,exploring,0.3283
experience,2026,8,driven,0.3272
experience,2026,9,engaged,0.3258
experience,2026,10,tech,0.3199
experience,2026,11,principal,0.3185
experience,2026,12,worked,0.3149
science,2020,1,foundation,0.3771
science,2020,2,planning,0.3757
science,2020,3,exploring,0.3688
science,2020,4,engineering,0.3553
science,2020,5,history,0.3382
science,2020,6,humanities,0.3375
science,2020,7,architecture,0.3373
science,2020,8,national,0.3281
science,2020,9,advanced,0.3192
science,2020,10,fellow,0.3184
science,2020,11,visiting,0.3145
science,2020,12,virginia,0.3135
science,2021,1,engineering,0.5045
science,2021,2,architecture,0.493
science,2021,3,examine,0.3617
science,2021,4,scholarship,0.354
science,2021,5,technology,0.3538
science,2021,6,foundation,0.327
science,2021,7,principles,0.3233
science,2021,8,miami,0.3165
science,2021,9,disciplines,0.3152
science,2021,10,ecology,0.3049
science,2021,11,urban,0.3042
science,2021,12,humanities,0.3015
science,2022,1,disciplines,0.4837
science,2022,2,responsibility,0.4341
science,2022,3,holds,0.4098
science,2022,4,content,0.3746
science,2022,5,humanities,0.3722
science,2022,6,concept,0.3624
science,2022,7,testing,0.354
science,2022,8,library,0.3468
science,2022,9,comfort,0.3448
science,2022,10,experts,0.3348
science,2022,11,national,0.3305
science,2022,12,passive,0.3257
science,2023,1,central,0.3905
science,2023,2,wide,0.364
science,2023,3,principal,0.3556
science,2023,4,particular,0.3227
science,2023,5,environmental,0.3067
science,2023,6,fellow,0.3049
science,2023,7,sciences,0.304
science,2023,8,policies,0.3007
science,2023,9,architecture,0.3003
science,2023,10,discourse,0.2995
science,2023,11,served,0.2981
science,2023,12,house,0.296
science,2024,1,particular,0.3505
science,2024,2,published,0.3463
science,2024,3,association,0.3362
science,2024,4,engineering,0.3359
science,2024,5,assessment,0.3298
science,2024,6,principles,0.3251
science,2024,7,houston,0.3236
science,2024,8,san,0.3219
science,2024,9,oklahoma,0.3181
science,2024,10,theory,0.3121
science,2024,11,component,0.3116
science,2024,12,conference,0.3111
science,2025,1,served,0.3733
science,2025,2,provides,0.3537
science,2025,3,san,0.3519
science,2025,4,intersection,0.3463
science,2025,5,major,0.3428
science,2025,6,historic,0.3413
science,2025,7,house,0.3351
science,2025,8,holds,0.3259
science,2025,9,foundation,0.3183
science,2025,10,california,0.316
science,2025,11,tool,0.3145
science,2025,12,awarded,0.3135
science,2026,1,building,0.4599
science,2026,2,integrate,0.3915
science,2026,3,engineering,0.3852
science,2026,4,holds,0.3775
science,2026,5,architecture,0.3701
science,2026,6,sciences,0.3699
science,2026,7,performance,0.3681
science,2026,8,architectural,0.3602
science,2026,9,technology,0.3527
science,2026,10,design,0.3497
science,2026,11,zero,0.3425
science,2026,12,visiting,0.3401
resource,2020,1,extraction,0.4337
resource,2020,2,management,0.3954
resource,2020,3,histories,0.3752
resource,2020,4,consumption,0.3743
resource,2020,5,energy,0.3724
resource,2020,6,reuse,0.3671
resource,2020,7,sustainable,0.3615
resource,2020,8,integrate,0.356
resource,2020,9,experts,0.3419
resource,2020,10,practices,0.334
resource,2020,11,allow,0.3172
resource,2020,12,framework,0.3135
resource,2021,1,consumption,0.3747
resource,2021,2,population,0.3413
resource,2021,3,production,0.3232
resource,2021,4,growth,0.3124
resource,2021,5,management,0.3075
resource,2021,6,workshops,0.3062
resource,2021,7,extraction,0.305
resource,2021,8,economy,0.303
resource,2021,9,service,0.3015
resource,2021,10,environmental,0.2944
resource,2021,11,excellence,0.2903
resource,2021,12,histories,0.2828
resource,2022,1,extraction,0.5571
resource,2022,2,planet,0.4558
resource,2022,3,shared,0.4043
resource,2022,4,consumption,0.3816
resource,2022,5,disciplines,0.3673
resource,2022,6,housing,0.3539
resource,2022,7,deep,0.3499
resource,2022,8,landscapes,0.3427
resource,2022,9,recent,0.3374
resource,2022,10,self,0.3256
resource,2022,11,emissions,0.3233
resource,2022,12,presentations,0.3215
resource,2023,1,extraction,0.6298
resource,2023,2,management,0.4501
resource,2023,3,politics,0.4237
resource,2023,4,socio,0.4056
resource,2023,5,infrastructural,0.3922
resource,2023,6,natural,0.3635
resource,2023,7,territory,0.3626
resource,2023,8,multiple,0.3436
resource,2023,9,environments,0.3379
resource,2023,10,power,0.3377
resource,2023,11,networks,0.3372
resource,2023,12,economy,0.3314
resource,2024,1,extraction,0.4785
resource,2024,2,passive,0.46
resource,2024,3,energy,0.3753
resource,2024,4,labor,0.3643
resource,2024,5,global,0.3629
resource,2024,6,early,0.3523
resource,2024,7,museum,0.3416
resource,2024,8,models,0.3414
resource,2024,9,exploration,0.3393
resource,2024,10,assessment,0.3356
resource,2024,11,architectural,0.3267
resource,2024,12,critical,0.3264
resource,2025,1,extraction,0.5757
resource,2025,2,infrastructural,0.3842
resource,2025,3,responsibility,0.3577
resource,2025,4,heat,0.3354
resource,2025,5,comprehensive,0.3291
resource,2025,6,weather,0.3275
resource,2025,7,critically,0.327
resource,2025,8,socio,0.3253
resource,2025,9,air,0.3217
resource,2025,10,contexts,0.3196
resource,2025,11,north,0.3181
resource,2025,12,flooding,0.318
resource,2026,1,action,0.3851
resource,2026,2,extraction,0.384
resource,2026,3,experts,0.3791
resource,2026,4,next,0.3684
resource,2026,5,mapping,0.3589
resource,2026,6,ethical,0.3387
resource,2026,7,management,0.334
resource,2026,8,waste,0.3139
resource,2026,9,vulnerable,0.3119
resource,2026,10,local,0.3096
resource,2026,11,industrial,0.3088
resource,2026,12,access,0.3084
data,2020,1,tools,0.374
data,2020,2,mapping,0.3568
data,2020,3,access,0.3554
data,2020,4,thermal,0.3456
data,2020,5,analyze,0.3409
data,2020,6,techniques,0.3293
data,2020,7,drawing,0.3284
data,2020,8,representation,0.3203
data,2020,9,infrastructure,0.3073
data,2020,10,infrastructural,0.307
data,2020,11,modeling,0.3021
data,2020,12,online,0.3006
data,2021,1,driven,0.422
data,2021,2,mapping,0.3587
data,2021,3,scientific,0.3278
data,2021,4,offer,0.3252
data,2021,5,modeling,0.32
data,2021,6,exploration,0.3141
data,2021,7,concepts,0.3139
data,2021,8,framework,0.3137
data,2021,9,excellence,0.3125
data,2021,10,experiences,0.312
data,2021,11,population,0.3109
data,2021,12,simulation,0.3109
data,2022,1,driven,0.4885
data,2022,2,modeling,0.3917
data,2022,3,analyze,0.3727
data,2022,4,able,0.3681
data,2022,5,play,0.3667
data,2022,6,frameworks,0.3578
data,2022,7,zero,0.3449
data,2022,8,narratives,0.342
data,2022,9,creating,0.3408
data,2022,10,decisions,0.3394
data,2022,11,simulation,0.3371
data,2022,12,tool,0.3351
data,2023,1,simulation,0.3957
data,2023,2,neighborhood,0.391
data,2023,3,driven,0.3785
data,2023,4,thermal,0.3761
data,2023,5,management,0.3615
data,2023,6,sources,0.3545
data,2023,7,concepts,0.3529
data,2023,8,representation,0.3494
data,2023,9,leadership,0.3371
data,2023,10,technical,0.3329
data,2023,11,available,0.3321
data,2023,12,today,0.3237
data,2024,1,fossil,0.3985
data,2024,2,maps,0.3772
data,2024,3,oil,0.3757
data,2024,4,integration,0.3333
data,2024,5,complex,0.3281
data,2024,6,simulation,0.3161
data,2024,7,economy,0.316
data,2024,8,infrastructures,0.3082
data,2024,9,directly,0.3049
data,2024,10,point,0.3005
data,2024,11,drawings,0.2922
data,2024,12,architect,0.2829
data,2025,1,weather,0.3779
data,2025,2,inform,0.3584
data,2025,3,testing,0.3463
data,2025,4,driven,0.3446
data,2025,5,decisions,0.3228
data,2025,6,session,0.3187
data,2025,7,neighborhoods,0.3098
data,2025,8,maps,0.3026
data,2025,9,tools,0.2992
data,2025,10,better,0.2981
data,2025,11,tool,0.2977
data,2025,12,ability,0.2971
data,2026,1,centers,0.4275
data,2026,2,november,0.4035
data,2026,3,concepts,0.3427
data,2026,4,relevant,0.3366
data,2026,5,policy,0.3186
data,2026,6,air,0.3086
data,2026,7,exploration,0.3078
data,2026,8,implementation,0.3058
data,2026,9,virtual,0.2984
data,2026,10,radical,0.2973
data,2026,11,simulation,0.2923
data,2026,12,climate,0.2885
health,2020,1,equitable,0.389
health,2020,2,simulation,0.3747
health,2020,3,environmental,0.3708
health,2020,4,justice,0.359
health,2020,5,holds,0.3466
health,2020,6,environment,0.3458
health,2020,7,harvard,0.3383
health,2020,8,public,0.3363
health,2020,9,social,0.3342
health,2020,10,sciences,0.3293
health,2020,11,cities,0.3237
health,2020,12,theory,0.321
health,2021,1,opportunities,0.3866
health,2021,2,prof,0.383
health,2021,3,particularly,0.3827
health,2021,4,public,0.3722
health,2021,5,broader,0.3607
health,2021,6,community,0.3515
health,2021,7,quality,0.35
health,2021,8,traditional,0.3498
health,2021,9,species,0.3275
health,2021,10,environmental,0.3241
health,2021,11,activities,0.3202
health,2021,12,climate,0.3193
health,2022,1,decisions,0.441
health,2022,2,equity,0.4183
health,2022,3,intersection,0.4099
health,2022,4,prof,0.4058
health,2022,5,justice,0.3927
health,2022,6,human,0.3911
health,2022,7,designs,0.388
health,2022,8,environmental,0.3778
health,2022,9,heat,0.3427
health,2022,10,flooding,0.3298
health,2022,11,ethics,0.3286
health,2022,12,regenerative,0.3282
health,2023,1,thinking,0.3618
health,2023,2,reality,0.3579
health,2023,3,equity,0.3497
health,2023,4,societal,0.3341
health,2023,5,collective,0.3328
health,2023,6,concerns,0.3281
health,2023,7,responsibility,0.3218
health,2023,8,miami,0.3188
health,2023,9,emphasis,0.3175
health,2023,10,vulnerable,0.3163
health,2023,11,sciences,0.3159
health,2023,12,areas,0.3138
health,2024,1,human,0.4675
health,2024,2,impacts,0.3742
health,2024,3,land,0.34
health,2024,4,modern,0.3387
health,2024,5,response,0.3345
health,2024,6,simulation,0.3257
health,2024,7,preservation,0.3252
health,2024,8,thermal,0.3102
health,2024,9,leed,0.3075
health,2024,10,solar,0.3003
health,2024,11,labor,0.2997
health,2024,12,neighborhoods,0.2976
health,2025,1,population,0.4476
health,2025,2,quality,0.4027
health,2025,3,better,0.4015
health,2025,4,effects,0.3975
health,2025,5,vulnerable,0.3819
health,2025,6,public,0.3589
health,2025,7,infrastructural,0.3512
health,2025,8,consumption,0.3354
health,2025,9,worked,0.3316
health,2025,10,book,0.3288
health,2025,11,teams,0.3282
health,2025,12,resilient,0.3278
health,2026,1,equity,0.5779
health,2026,2,climate,0.4173
health,2026,3,environmental,0.3868
health,2026,4,social,0.3791
health,2026,5,human,0.3721
health,2026,6,justice,0.3647
health,2026,7,public,0.3645
health,2026,8,responsive,0.3515
health,2026,9,policy,0.349
health,2026,10,quality,0.3474
health,2026,11,responsibility,0.3343
health,2026,12,population,0.333
resilience,2020,1,begin,0.354
resilience,2020,2,designed,0.3536
resilience,2020,3,mitigation,0.3456
resilience,2020,4,risk,0.3428
resilience,2020,5,sustainability,0.342
resilience,2020,6,scenarios,0.3418
resilience,2020,7,identify,0.3417
resilience,2020,8,coastal,0.3237
resilience,2020,9,organizations,0.3213
resilience,2020,10,lead,0.3196
resilience,2020,11,infrastructure,0.3137
resilience,2020,12,discourse,0.3064
resilience,2021,1,urban,0.4629
resilience,2021,2,community,0.411
resilience,2021,3,equity,0.4003
resilience,2021,4,island,0.3881
resilience,2021,5,speculative,0.3824
resilience,2021,6,best,0.3783
resilience,2021,7,communities,0.3743
resilience,2021,8,coastal,0.3344
resilience,2021,9,reality,0.3332
resilience,2021,10,miami,0.333
resilience,2021,11,objectives,0.3329
resilience,2021,12,vulnerable,0.3294
resilience,2022,1,coastal,0.5208
resilience,2022,2,adaptation,0.4894
resilience,2022,3,ethical,0.4527
resilience,2022,4,short,0.424
resilience,2022,5,intersection,0.4049
resilience,2022,6,mitigation,0.3937
resilience,2022,7,miami,0.3828
resilience,2022,8,frameworks,0.3826
resilience,2022,9,larger,0.3768
resilience,2022,10,interventions,0.3735
resilience,2022,11,virginia,0.3725
resilience,2022,12,structural,0.3649
resilience,2023,1,risk,0.4584
resilience,2023,2,frameworks,0.4342
resilience,2023,3,coastal,0.4101
resilience,2023,4,experts,0.406
resilience,2023,5,mitigation,0.3865
resilience,2023,6,efforts,0.3689
resilience,2023,7,climate,0.353
resilience,2023,8,washington,0.3328
resilience,2023,9,sustainability,0.3265
resilience,2023,10,concerns,0.3245
resilience,2023,11,modeling,0.3215
resilience,2023,12,planning,0.3212
resilience,2024,1,adaptation,0.4088
resilience,2024,2,species,0.3641
resilience,2024,3,efforts,0.3618
resilience,2024,4,principles,0.3354
resilience,2024,5,island,0.3268
resilience,2024,6,profession,0.3266
resilience,2024,7,coastal,0.3248
resilience,2024,8,face,0.3206
resilience,2024,9,equity,0.3202
resilience,2024,10,solar,0.3124
resilience,2024,11,opportunities,0.3096
resilience,2024,12,integrating,0.3062
resilience,2025,1,adaptation,0.481
resilience,2025,2,groups,0.352
resilience,2025,3,migration,0.3418
resilience,2025,4,assessment,0.3377
resilience,2025,5,prof,0.3324
resilience,2025,6,politics,0.3281
resilience,2025,7,prior,0.318
resilience,2025,8,perspective,0.3046
resilience,2025,9,sea,0.3024
resilience,2025,10,designer,0.2911
resilience,2025,11,societal,0.2902
resilience,2025,12,examine,0.2899
resilience,2026,1,community,0.4944
resilience,2026,2,equity,0.4879
resilience,2026,3,adaptation,0.4745
resilience,2026,4,climate,0.437
resilience,2026,5,neighborhood,0.4148
resilience,2026,6,networks,0.3949
resilience,2026,7,vulnerable,0.3931
resilience,2026,8,mitigation,0.3823
resilience,2026,9,communities,0.3817
resilience,2026,10,zero,0.3701
resilience,2026,11,coastal,0.3505
resilience,2026,12,ethical,0.3437
economic,2020,1,political,0.5179
economic,2020,2,social,0.514
economic,2020,3,socio,0.4719
economic,2020,4,cultural,0.4379
economic,2020,5,industry,0.3674
economic,2020,6,economy,0.3549
economic,2020,7,shape,0.3511
economic,2020,8,environmental,0.3435
economic,2020,9,societal,0.3402
economic,2020,10,fossil,0.33
economic,2020,11,driven,0.3253
economic,2020,12,impacts,0.3203
economic,2021,1,political,0.6183
economic,2021,2,social,0.527
economic,2021,3,growth,0.4328
economic,2021,4,socio,0.431
economic,2021,5,map,0.3586
economic,2021,6,population,0.3567
economic,2021,7,ecological,0.3434
economic,2021,8,politics,0.3337
economic,2021,9,cultural,0.325
economic,2021,10,ability,0.3238
economic,2021,11,available,0.3174
economic,2021,12,policies,0.3169
economic,2022,1,social,0.5786
economic,2022,2,political,0.5192
economic,2022,3,socio,0.4414
economic,2022,4,vernacular,0.422
economic,2022,5,environmental,0.3881
economic,2022,6,lens,0.3752
economic,2022,7,ethics,0.3642
economic,2022,8,organizations,0.354
economic,2022,9,patterns,0.3525
economic,2022,10,examine,0.3474
economic,2022,11,analyze,0.3457
economic,2022,12,sustainability,0.3439
economic,2023,1,political,0.4108
economic,2023,2,decisions,0.3777
economic,2023,3,structures,0.3634
economic,2023,4,power,0.3634
economic,2023,5,creating,0.3594
economic,2023,6,social,0.3577
economic,2023,7,socio,0.353
economic,2023,8,emissions,0.3494
economic,2023,9,consumption,0.322
economic,2023,10,infrastructures,0.3166
economic,2023,11,infrastructural,0.3138
economic,2023,12,contexts,0.3107
economic,2024,1,growth,0.3968
economic,2024,2,social,0.387
economic,2024,3,section,0.3525
economic,2024,4,published,0.3439
economic,2024,5,environmental,0.3408
economic,2024,6,impact,0.3322
economic,2024,7,air,0.3318
economic,2024,8,political,0.3301
economic,2024,9,economy,0.3267
economic,2024,10,library,0.3266
economic,2024,11,cultural,0.3211
economic,2024,12,significant,0.3126
economic,2025,1,social,0.5129
economic,2025,2,socio,0.4162
economic,2025,3,growth,0.3686
economic,2025,4,consumption,0.3617
economic,2025,5,needs,0.3404
economic,2025,6,cultural,0.3292
economic,2025,7,waste,0.322
economic,2025,8,whose,0.3191
economic,2025,9,earth,0.3184
economic,2025,10,political,0.3115
economic,2025,11,general,0.3098
economic,2025,12,cycle,0.308
economic,2026,1,social,0.5393
economic,2026,2,environmental,0.4791
economic,2026,3,political,0.4677
economic,2026,4,socio,0.4568
economic,2026,5,policy,0.4133
economic,2026,6,houston,0.4098
economic,2026,7,explore,0.3974
economic,2026,8,contexts,0.3683
economic,2026,9,making,0.3634
economic,2026,10,able,0.3553
economic,2026,11,performance,0.3449
economic,2026,12,emphasis,0.3415
texas,2020,1,tech,0.5236
texas,2020,2,west,0.4293
texas,2020,3,harvard,0.3816
texas,2020,4,landscapes,0.372
texas,2020,5,november,0.3615
texas,2020,6,temple,0.3566
texas,2020,7,florida,0.3518
texas,2020,8,association,0.3495
texas,2020,9,hoyne,0.3467
texas,2020,10,contemporary,0.3428
texas,2020,11,october,0.3387
texas,2020,12,architecture,0.336
texas,2021,1,illinois,0.3784
texas,2021,2,served,0.3582
texas,2021,3,houston,0.3537
texas,2021,4,tech,0.342
texas,2021,5,produce,0.3317
texas,2021,6,humanities,0.3206
texas,2021,7,futures,0.3176
texas,2021,8,fossil,0.3135
texas,2021,9,explores,0.3121
texas,2021,10,critical,0.3119
texas,2021,11,river,0.3108
texas,2021,12,growth,0.3074
texas,2022,1,extraction,0.4593
texas,2022,2,tech,0.4572
texas,2022,3,scholarship,0.3797
texas,2022,4,material,0.3582
texas,2022,5,island,0.3578
texas,2022,6,west,0.342
texas,2022,7,architecture,0.3395
texas,2022,8,harvard,0.3365
texas,2022,9,california,0.3324
texas,2022,10,taught,0.3288
texas,2022,11,value,0.3252
texas,2022,12,schools,0.3236
texas,2023,1,tech,0.6848
texas,2023,2,west,0.4315
texas,2023,3,allow,0.3841
texas,2023,4,miami,0.3674
texas,2023,5,levels,0.3403
texas,2023,6,indigenous,0.3324
texas,2023,7,museum,0.3304
texas,2023,8,neighborhood,0.3295
texas,2023,9,recently,0.3173
texas,2023,10,goal,0.3154
texas,2023,11,exploration,0.3089
texas,2023,12,fossil,0.3013
texas,2024,1,west,0.7625
texas,2024,2,oil,0.5322
texas,2024,3,component,0.4454
texas,2024,4,societal,0.4257
texas,2024,5,visual,0.4037
texas,2024,6,tech,0.3931
texas,2024,7,profession,0.3602
texas,2024,8,integration,0.3577
texas,2024,9,broader,0.352
texas,2024,10,objectives,0.3474
texas,2024,11,los,0.3435
texas,2024,12,strong,0.3374
texas,2025,1,west,0.7864
texas,2025,2,oil,0.5378
texas,2025,3,post,0.4228
texas,2025,4,tech,0.401
texas,2025,5,gulf,0.3969
texas,2025,6,temple,0.3961
texas,2025,7,component,0.3956
texas,2025,8,hoyne,0.3772
texas,2025,9,organizations,0.3606
texas,2025,10,deep,0.3584
texas,2025,11,places,0.3529
texas,2025,12,san,0.3444
texas,2026,1,houston,0.504
texas,2026,2,west,0.4648
texas,2026,3,san,0.399
texas,2026,4,architecture,0.3868
texas,2026,5,oil,0.3819
texas,2026,6,region,0.3725
texas,2026,7,tech,0.3501
texas,2026,8,teaches,0.344
texas,2026,9,florida,0.3407
texas,2026,10,served,0.3404
texas,2026,11,species,0.3329
texas,2026,12,engineering,0.3208
nature,2020,1,applied,0.3192
nature,2020,2,human,0.3179
nature,2020,3,narrative,0.3108
nature,2020,4,frameworks,0.3084
nature,2020,5,territory,0.2989
nature,2020,6,maps,0.2981
nature,2020,7,directly,0.2973
nature,2020,8,culture,0.2882
nature,2020,9,adaptive,0.285
nature,2020,10,critically,0.2742
nature,2020,11,indigenous,0.273
nature,2020,12,networks,0.2713
nature,2021,1,inform,0.3573
nature,2021,2,ethical,0.3526
nature,2021,3,adaptation,0.3453
nature,2021,4,human,0.3358
nature,2021,5,harvard,0.3346
nature,2021,6,regenerative,0.3237
nature,2021,7,island,0.3009
nature,2021,8,territory,0.2979
nature,2021,9,broader,0.2966
nature,2021,10,efforts,0.2932
nature,2021,11,representation,0.2883
nature,2021,12,techniques,0.287
nature,2022,1,forms,0.3595
nature,2022,2,species,0.3431
nature,2022,3,structural,0.3257
nature,2022,4,contribute,0.3238
nature,2022,5,face,0.3139
nature,2022,6,decisions,0.3117
nature,2022,7,inquiry,0.3115
nature,2022,8,partners,0.3101
nature,2022,9,passive,0.302
nature,2022,10,multi,0.2937
nature,2022,11,works,0.2899
nature,2022,12,natural,0.2898
nature,2023,1,advance,0.3502
nature,2023,2,food,0.3411
nature,2023,3,ethical,0.3329
nature,2023,4,planet,0.3244
nature,2023,5,possible,0.3234
nature,2023,6,technologies,0.3044
nature,2023,7,application,0.2941
nature,2023,8,question,0.2923
nature,2023,9,management,0.2907
nature,2023,10,media,0.2885
nature,2023,11,wide,0.284
nature,2023,12,produce,0.2813
nature,2024,1,scenarios,0.3877
nature,2024,2,activities,0.3203
nature,2024,3,goals,0.3145
nature,2024,4,innovative,0.3111
nature,2024,5,ethics,0.3042
nature,2024,6,collaboration,0.3031
nature,2024,7,thermal,0.3025
nature,2024,8,larger,0.301
nature,2024,9,multiple,0.3005
nature,2024,10,content,0.2977
nature,2024,11,labor,0.2934
nature,2024,12,environments,0.2908
nature,2025,1,play,0.3476
nature,2025,2,species,0.337
nature,2025,3,disciplines,0.3328
nature,2025,4,begin,0.331
nature,2025,5,experts,0.3245
nature,2025,6,creating,0.3229
nature,2025,7,adaptation,0.3206
nature,2025,8,florida,0.3095
nature,2025,9,socio,0.2954
nature,2025,10,important,0.2937
nature,2025,11,provides,0.2879
nature,2025,12,neighborhood,0.2879
nature,2026,1,major,0.3483
nature,2026,2,culture,0.3331
nature,2026,3,systems,0.3301
nature,2026,4,technology,0.3178
nature,2026,5,mitigation,0.3167
nature,2026,6,natural,0.3041
nature,2026,7,system,0.3009
nature,2026,8,neighborhoods,0.3
nature,2026,9,analyze,0.2954
nature,2026,10,emphasis,0.2946
nature,2026,11,short,0.2925
nature,2026,12,integrate,0.2904
current,2020,1,effects,0.3688
current,2020,2,environmental,0.3428
current,2020,3,equity,0.3341
current,2020,4,comfort,0.33
current,2020,5,goals,0.3227
current,2020,6,components,0.3082
current,2020,7,integration,0.3066
current,2020,8,broader,0.3048
current,2020,9,sustainable,0.3017
current,2020,10,culture,0.2991
current,2020,11,solutions,0.2955
current,2020,12,future,0.2907
current,2021,1,scientific,0.3702
current,2021,2,profession,0.3584
current,2021,3,futures,0.3558
current,2021,4,challenges,0.3411
current,2021,5,lead,0.3322
current,2021,6,climate,0.3321
current,2021,7,economy,0.3265
current,2021,8,change,0.319
current,2021,9,efforts,0.3167
current,2021,10,changing,0.3089
current,2021,11,infrastructural,0.3065
current,2021,12,practice,0.305
current,2022,1,anthropocene,0.4045
current,2022,2,passive,0.3766
current,2022,3,library,0.3694
current,2022,4,without,0.369
current,2022,5,analyze,0.3685
current,2022,6,reuse,0.3386
current,2022,7,face,0.3344
current,2022,8,miami,0.3332
current,2022,9,living,0.325
current,2022,10,adaptation,0.3225
current,2022,11,planet,0.322
current,2022,12,relevant,0.313
current,2023,1,policies,0.3043
current,2023,2,look,0.3027
current,2023,3,investigate,0.2994
current,2023,4,discipline,0.2976
current,2023,5,technologies,0.2898
current,2023,6,opportunities,0.283
current,2023,7,networks,0.2816
current,2023,8,historical,0.2785
current,2023,9,power,0.2766
current,2023,10,extreme,0.2745
current,2023,11,ethics,0.2737
current,2023,12,scientific,0.2727
current,2024,1,teaches,0.3458
current,2024,2,lead,0.3403
current,2024,3,particularly,0.3127
current,2024,4,goals,0.3124
current,2024,5,agency,0.3084
current,2024,6,book,0.3054
current,2024,7,online,0.3048
current,2024,8,fellow,0.3037
current,2024,9,intersection,0.3011
current,2024,10,boston,0.2942
current,2024,11,addition,0.2932
current,2024,12,knowledge,0.2837
current,2025,1,larger,0.3664
current,2025,2,aims,0.3551
current,2025,3,map,0.3483
current,2025,4,experts,0.3429
current,2025,5,adaptation,0.3398
current,2025,6,worked,0.3203
current,2025,7,neighborhood,0.3147
current,2025,8,ecologies,0.3133
current,2025,9,identify,0.3105
current,2025,10,policies,0.3052
current,2025,11,book,0.2993
current,2025,12,sustainability,0.2957
current,2026,1,building,0.3402
current,2026,2,examine,0.3241
current,2026,3,book,0.3231
current,2026,4,necessary,0.3182
current,2026,5,perspective,0.3129
current,2026,6,past,0.3088
current,2026,7,historical,0.3001
current,2026,8,growth,0.2919
current,2026,9,anthropocene,0.2904
current,2026,10,sciences,0.2891
current,2026,11,nature,0.2885
current,2026,12,social,0.285
